datadate,conm,prccd,diff
07/05/2013,CANADIAN PACIFIC RAILWAY LTD,120.43,-0.5500
07/05/2013,CANADIAN PACIFIC RAILWAY LTD,120.43,-0.5500
07/08/2013,CANADIAN PACIFIC RAILWAY LTD,119.83,1.6200
07/08/2013,CANADIAN PACIFIC RAILWAY LTD,119.83,1.6200
07/09/2013,CANADIAN PACIFIC RAILWAY LTD,122.05,2.9300
07/09/2013,CANADIAN PACIFIC RAILWAY LTD,122.05,2.9300
07/10/2013,CANADIAN PACIFIC RAILWAY LTD,122.76,2.7800
07/10/2013,CANADIAN PACIFIC RAILWAY LTD,122.76,2.7800
07/11/2013,CANADIAN PACIFIC RAILWAY LTD,124.83,3.9500
07/11/2013,CANADIAN PACIFIC RAILWAY LTD,124.83,3.9500
07/12/2013,CANADIAN PACIFIC RAILWAY LTD,126.71,1.8500
07/12/2013,CANADIAN PACIFIC RAILWAY LTD,126.71,1.8500
07/15/2013,CANADIAN PACIFIC RAILWAY LTD,126.68,0.3500
07/15/2013,CANADIAN PACIFIC RAILWAY LTD,126.68,0.3500
07/16/2013,CANADIAN PACIFIC RAILWAY LTD,127.06,1.2800
07/16/2013,CANADIAN PACIFIC RAILWAY LTD,127.06,1.2800
07/17/2013,CANADIAN PACIFIC RAILWAY LTD,127.96,1.8100
07/17/2013,CANADIAN PACIFIC RAILWAY LTD,127.96,1.8100
07/18/2013,CANADIAN PACIFIC RAILWAY LTD,128.87,1.0200
07/18/2013,CANADIAN PACIFIC RAILWAY LTD,128.87,1.0200
07/19/2013,CANADIAN PACIFIC RAILWAY LTD,128.98,-0.6200
07/19/2013,CANADIAN PACIFIC RAILWAY LTD,128.98,-0.6200
07/22/2013,CANADIAN PACIFIC RAILWAY LTD,128.25,-2.3400
07/22/2013,CANADIAN PACIFIC RAILWAY LTD,128.25,-2.3400
07/23/2013,CANADIAN PACIFIC RAILWAY LTD,126.64,-4.6700
07/23/2013,CANADIAN PACIFIC RAILWAY LTD,126.64,-4.6700
07/24/2013,CANADIAN PACIFIC RAILWAY LTD,123.58,1.3400
07/24/2013,CANADIAN PACIFIC RAILWAY LTD,123.58,1.3400
07/25/2013,CANADIAN PACIFIC RAILWAY LTD,127.98,3.7800
07/25/2013,CANADIAN PACIFIC RAILWAY LTD,127.98,3.7800
07/26/2013,CANADIAN PACIFIC RAILWAY LTD,127.36,-1.2100
07/26/2013,CANADIAN PACIFIC RAILWAY LTD,127.36,-1.2100
07/29/2013,CANADIAN PACIFIC RAILWAY LTD,126.77,-2.6700
07/29/2013,CANADIAN PACIFIC RAILWAY LTD,126.77,-2.6700
07/30/2013,CANADIAN PACIFIC RAILWAY LTD,124.69,-3.8900
07/30/2013,CANADIAN PACIFIC RAILWAY LTD,124.69,-3.8900
07/31/2013,CANADIAN PACIFIC RAILWAY LTD,122.88,0.7300
07/31/2013,CANADIAN PACIFIC RAILWAY LTD,122.88,0.7300
08/01/2013,CANADIAN PACIFIC RAILWAY LTD,125.42,2.4400
08/01/2013,CANADIAN PACIFIC RAILWAY LTD,125.42,2.4400
08/02/2013,CANADIAN PACIFIC RAILWAY LTD,125.32,-0.6400
08/02/2013,CANADIAN PACIFIC RAILWAY LTD,125.32,-0.6400
08/05/2013,CANADIAN PACIFIC RAILWAY LTD,124.78,-1.1400
08/05/2013,CANADIAN PACIFIC RAILWAY LTD,124.78,-1.1400
08/06/2013,CANADIAN PACIFIC RAILWAY LTD,124.18,-2.1200
08/06/2013,CANADIAN PACIFIC RAILWAY LTD,124.18,-2.1200
08/07/2013,CANADIAN PACIFIC RAILWAY LTD,122.66,-0.3900
08/07/2013,CANADIAN PACIFIC RAILWAY LTD,122.66,-0.3900
08/08/2013,CANADIAN PACIFIC RAILWAY LTD,123.79,0.0000
08/08/2013,CANADIAN PACIFIC RAILWAY LTD,123.79,0.0000
08/09/2013,CANADIAN PACIFIC RAILWAY LTD,122.66,-1.7900
08/09/2013,CANADIAN PACIFIC RAILWAY LTD,122.66,-1.7900
08/12/2013,CANADIAN PACIFIC RAILWAY LTD,122,2.0200
08/12/2013,CANADIAN PACIFIC RAILWAY LTD,122,2.0200
08/13/2013,CANADIAN PACIFIC RAILWAY LTD,124.68,0.3500
08/13/2013,CANADIAN PACIFIC RAILWAY LTD,124.68,0.3500
08/14/2013,CANADIAN PACIFIC RAILWAY LTD,122.35,-3.6800
08/14/2013,CANADIAN PACIFIC RAILWAY LTD,122.35,-3.6800
08/15/2013,CANADIAN PACIFIC RAILWAY LTD,121,-0.3200
08/15/2013,CANADIAN PACIFIC RAILWAY LTD,121,-0.3200
08/16/2013,CANADIAN PACIFIC RAILWAY LTD,122.03,-0.3200
08/16/2013,CANADIAN PACIFIC RAILWAY LTD,122.03,-0.3200
08/19/2013,CANADIAN PACIFIC RAILWAY LTD,120.68,-1.4700
08/19/2013,CANADIAN PACIFIC RAILWAY LTD,120.68,-1.4700
08/20/2013,CANADIAN PACIFIC RAILWAY LTD,120.56,-2.4600
08/20/2013,CANADIAN PACIFIC RAILWAY LTD,120.56,-2.4600
08/21/2013,CANADIAN PACIFIC RAILWAY LTD,118.22,1.4300
08/21/2013,CANADIAN PACIFIC RAILWAY LTD,118.22,1.4300
08/22/2013,CANADIAN PACIFIC RAILWAY LTD,121.99,4.4000
08/22/2013,CANADIAN PACIFIC RAILWAY LTD,121.99,4.4000
08/23/2013,CANADIAN PACIFIC RAILWAY LTD,122.62,-2.2500
08/23/2013,CANADIAN PACIFIC RAILWAY LTD,122.62,-2.2500
08/26/2013,CANADIAN PACIFIC RAILWAY LTD,119.74,-5.0300
08/26/2013,CANADIAN PACIFIC RAILWAY LTD,119.74,-5.0300
08/27/2013,CANADIAN PACIFIC RAILWAY LTD,117.59,-1.2100
08/27/2013,CANADIAN PACIFIC RAILWAY LTD,117.59,-1.2100
08/28/2013,CANADIAN PACIFIC RAILWAY LTD,118.53,1.3900
08/28/2013,CANADIAN PACIFIC RAILWAY LTD,118.53,1.3900
08/29/2013,CANADIAN PACIFIC RAILWAY LTD,118.98,-0.5000
08/29/2013,CANADIAN PACIFIC RAILWAY LTD,118.98,-0.5000
08/30/2013,CANADIAN PACIFIC RAILWAY LTD,118.03,-1.5400
08/30/2013,CANADIAN PACIFIC RAILWAY LTD,118.03,-1.5400
09/03/2013,CANADIAN PACIFIC RAILWAY LTD,117.44,1.9800
09/03/2013,CANADIAN PACIFIC RAILWAY LTD,117.44,1.9800
09/04/2013,CANADIAN PACIFIC RAILWAY LTD,120.01,3.9800
09/04/2013,CANADIAN PACIFIC RAILWAY LTD,120.01,3.9800
09/05/2013,CANADIAN PACIFIC RAILWAY LTD,121.42,1.0100
09/05/2013,CANADIAN PACIFIC RAILWAY LTD,121.42,1.0100
09/06/2013,CANADIAN PACIFIC RAILWAY LTD,121.02,-0.1600
09/06/2013,CANADIAN PACIFIC RAILWAY LTD,121.02,-0.1600
09/09/2013,CANADIAN PACIFIC RAILWAY LTD,121.26,1.6500
09/09/2013,CANADIAN PACIFIC RAILWAY LTD,121.26,1.6500
09/10/2013,CANADIAN PACIFIC RAILWAY LTD,122.67,1.8500
09/10/2013,CANADIAN PACIFIC RAILWAY LTD,122.67,1.8500
09/11/2013,CANADIAN PACIFIC RAILWAY LTD,123.11,-1.0700
09/11/2013,CANADIAN PACIFIC RAILWAY LTD,123.11,-1.0700
09/12/2013,CANADIAN PACIFIC RAILWAY LTD,121.6,0.6700
09/12/2013,CANADIAN PACIFIC RAILWAY LTD,121.6,0.6700
09/13/2013,CANADIAN PACIFIC RAILWAY LTD,123.78,4.0700
09/13/2013,CANADIAN PACIFIC RAILWAY LTD,123.78,4.0700
09/16/2013,CANADIAN PACIFIC RAILWAY LTD,125.67,2.7200
09/16/2013,CANADIAN PACIFIC RAILWAY LTD,125.67,2.7200
09/17/2013,CANADIAN PACIFIC RAILWAY LTD,126.5,2.3200
09/17/2013,CANADIAN PACIFIC RAILWAY LTD,126.5,2.3200
09/18/2013,CANADIAN PACIFIC RAILWAY LTD,127.99,2.8000
09/18/2013,CANADIAN PACIFIC RAILWAY LTD,127.99,2.8000
09/19/2013,CANADIAN PACIFIC RAILWAY LTD,129.3,-1.3000
09/19/2013,CANADIAN PACIFIC RAILWAY LTD,129.3,-1.3000
09/20/2013,CANADIAN PACIFIC RAILWAY LTD,126.69,-3.6600
09/20/2013,CANADIAN PACIFIC RAILWAY LTD,126.69,-3.6600
09/23/2013,CANADIAN PACIFIC RAILWAY LTD,125.64,-0.3200
09/23/2013,CANADIAN PACIFIC RAILWAY LTD,125.64,-0.3200
09/24/2013,CANADIAN PACIFIC RAILWAY LTD,126.37,-0.3100
09/24/2013,CANADIAN PACIFIC RAILWAY LTD,126.37,-0.3100
09/25/2013,CANADIAN PACIFIC RAILWAY LTD,125.33,-0.7900
09/25/2013,CANADIAN PACIFIC RAILWAY LTD,125.33,-0.7900
09/26/2013,CANADIAN PACIFIC RAILWAY LTD,125.58,-0.0800
09/26/2013,CANADIAN PACIFIC RAILWAY LTD,125.58,-0.0800
09/27/2013,CANADIAN PACIFIC RAILWAY LTD,125.25,-2.2800
09/27/2013,CANADIAN PACIFIC RAILWAY LTD,125.25,-2.2800
09/30/2013,CANADIAN PACIFIC RAILWAY LTD,123.3,-0.0200
09/30/2013,CANADIAN PACIFIC RAILWAY LTD,123.3,-0.0200
10/01/2013,CANADIAN PACIFIC RAILWAY LTD,125.23,2.3100
10/01/2013,CANADIAN PACIFIC RAILWAY LTD,125.23,2.3100
10/02/2013,CANADIAN PACIFIC RAILWAY LTD,125.61,-0.6500
10/02/2013,CANADIAN PACIFIC RAILWAY LTD,125.61,-0.6500
10/03/2013,CANADIAN PACIFIC RAILWAY LTD,124.58,-0.2200
10/03/2013,CANADIAN PACIFIC RAILWAY LTD,124.58,-0.2200
10/04/2013,CANADIAN PACIFIC RAILWAY LTD,125.39,3.1100
10/04/2013,CANADIAN PACIFIC RAILWAY LTD,125.39,3.1100
10/07/2013,CANADIAN PACIFIC RAILWAY LTD,127.69,2.7800
10/07/2013,CANADIAN PACIFIC RAILWAY LTD,127.69,2.7800
10/08/2013,CANADIAN PACIFIC RAILWAY LTD,128.17,1.4500
10/08/2013,CANADIAN PACIFIC RAILWAY LTD,128.17,1.4500
10/09/2013,CANADIAN PACIFIC RAILWAY LTD,129.14,2.4300
10/09/2013,CANADIAN PACIFIC RAILWAY LTD,129.14,2.4300
10/10/2013,CANADIAN PACIFIC RAILWAY LTD,130.6,0.4400
10/10/2013,CANADIAN PACIFIC RAILWAY LTD,130.6,0.4400
10/11/2013,CANADIAN PACIFIC RAILWAY LTD,129.58,-0.6900
10/11/2013,CANADIAN PACIFIC RAILWAY LTD,129.58,-0.6900
10/14/2013,CANADIAN PACIFIC RAILWAY LTD,129.91,-0.6200
10/14/2013,CANADIAN PACIFIC RAILWAY LTD,129.91,-0.6200
10/15/2013,CANADIAN PACIFIC RAILWAY LTD,128.96,0.5000
10/15/2013,CANADIAN PACIFIC RAILWAY LTD,128.96,0.5000
10/16/2013,CANADIAN PACIFIC RAILWAY LTD,130.41,0.3100
10/16/2013,CANADIAN PACIFIC RAILWAY LTD,130.41,0.3100
10/17/2013,CANADIAN PACIFIC RAILWAY LTD,129.27,1.0800
10/17/2013,CANADIAN PACIFIC RAILWAY LTD,129.27,1.0800
10/18/2013,CANADIAN PACIFIC RAILWAY LTD,131.49,0.8500
10/18/2013,CANADIAN PACIFIC RAILWAY LTD,131.49,0.8500
10/21/2013,CANADIAN PACIFIC RAILWAY LTD,130.12,-0.5300
10/21/2013,CANADIAN PACIFIC RAILWAY LTD,130.12,-0.5300
10/22/2013,CANADIAN PACIFIC RAILWAY LTD,130.96,12.8700
10/22/2013,CANADIAN PACIFIC RAILWAY LTD,130.96,12.8700
10/23/2013,CANADIAN PACIFIC RAILWAY LTD,142.99,10.7600
10/23/2013,CANADIAN PACIFIC RAILWAY LTD,142.99,10.7600
10/24/2013,CANADIAN PACIFIC RAILWAY LTD,141.72,0.3800
10/24/2013,CANADIAN PACIFIC RAILWAY LTD,141.72,0.3800
10/25/2013,CANADIAN PACIFIC RAILWAY LTD,143.37,0.0800
10/25/2013,CANADIAN PACIFIC RAILWAY LTD,143.37,0.0800
10/28/2013,CANADIAN PACIFIC RAILWAY LTD,141.8,0.6800
10/28/2013,CANADIAN PACIFIC RAILWAY LTD,141.8,0.6800
10/29/2013,CANADIAN PACIFIC RAILWAY LTD,144.05,2.7000
10/29/2013,CANADIAN PACIFIC RAILWAY LTD,144.05,2.7000
10/30/2013,CANADIAN PACIFIC RAILWAY LTD,144.5,-0.9800
10/30/2013,CANADIAN PACIFIC RAILWAY LTD,144.5,-0.9800
10/31/2013,CANADIAN PACIFIC RAILWAY LTD,143.07,0.9700
10/31/2013,CANADIAN PACIFIC RAILWAY LTD,143.07,0.9700
11/01/2013,CANADIAN PACIFIC RAILWAY LTD,145.47,2.7100
11/01/2013,CANADIAN PACIFIC RAILWAY LTD,145.47,2.7100
11/04/2013,CANADIAN PACIFIC RAILWAY LTD,145.78,0.5300
11/04/2013,CANADIAN PACIFIC RAILWAY LTD,145.78,0.5300
11/05/2013,CANADIAN PACIFIC RAILWAY LTD,146,0.4400
11/05/2013,CANADIAN PACIFIC RAILWAY LTD,146,0.4400
11/06/2013,CANADIAN PACIFIC RAILWAY LTD,146.22,-0.6600
11/06/2013,CANADIAN PACIFIC RAILWAY LTD,146.22,-0.6600
11/07/2013,CANADIAN PACIFIC RAILWAY LTD,145.34,-1.0200
11/07/2013,CANADIAN PACIFIC RAILWAY LTD,145.34,-1.0200
11/08/2013,CANADIAN PACIFIC RAILWAY LTD,145.2,1.2400
11/08/2013,CANADIAN PACIFIC RAILWAY LTD,145.2,1.2400
11/11/2013,CANADIAN PACIFIC RAILWAY LTD,146.58,1.5400
11/11/2013,CANADIAN PACIFIC RAILWAY LTD,146.58,1.5400
11/12/2013,CANADIAN PACIFIC RAILWAY LTD,146.74,1.9200
11/12/2013,CANADIAN PACIFIC RAILWAY LTD,146.74,1.9200
11/13/2013,CANADIAN PACIFIC RAILWAY LTD,148.5,2.2400
11/13/2013,CANADIAN PACIFIC RAILWAY LTD,148.5,2.2400
11/14/2013,CANADIAN PACIFIC RAILWAY LTD,148.98,0.9800
11/14/2013,CANADIAN PACIFIC RAILWAY LTD,148.98,0.9800
11/15/2013,CANADIAN PACIFIC RAILWAY LTD,149.48,0.8400
11/15/2013,CANADIAN PACIFIC RAILWAY LTD,149.48,0.8400
11/18/2013,CANADIAN PACIFIC RAILWAY LTD,149.82,-1.9300
11/18/2013,CANADIAN PACIFIC RAILWAY LTD,149.82,-1.9300
11/19/2013,CANADIAN PACIFIC RAILWAY LTD,147.55,-2.5700
11/19/2013,CANADIAN PACIFIC RAILWAY LTD,147.55,-2.5700
11/20/2013,CANADIAN PACIFIC RAILWAY LTD,147.25,1.7400
